dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,atemp,hum,windspeed,cnt,day,time_of_day,comfortable_temp,comfortable_humidity
2012-01-24 01:00:00,1,1,1,1,0,2,1,2,0.303,0.93,0.2537,9,24,3,0,0
2012-01-24 02:00:00,1,1,1,2,0,2,1,2,0.303,0.93,0.2239,8,24,3,0,0
2012-01-24 03:00:00,1,1,1,3,0,2,1,2,0.3333,0.93,0.1343,3,24,3,0,0
2012-01-24 04:00:00,1,1,1,4,0,2,1,2,0.3182,1.0,0.0896,2,24,3,0,0
2012-01-24 05:00:00,1,1,1,5,0,2,1,2,0.3182,1.0,0.0896,26,24,3,0,0
2012-01-24 06:00:00,1,1,1,6,0,2,1,2,0.3182,0.93,0.194,89,24,3,0,0
2012-01-24 07:00:00,1,1,1,7,0,2,1,2,0.3333,0.93,0.1343,232,24,2,0,0
2012-01-24 08:00:00,1,1,1,8,0,2,1,2,0.3333,0.93,0.1343,490,24,2,0,0
2012-01-24 09:00:00,1,1,1,9,0,2,1,2,0.3333,0.87,0.0896,255,24,2,0,0
2012-01-24 10:00:00,1,1,1,10,0,2,1,1,0.3333,0.93,0.0896,116,24,2,0,0
2012-01-24 11:00:00,1,1,1,11,0,2,1,1,0.3333,0.87,0.1343,153,24,2,0,0
2012-01-24 12:00:00,1,1,1,12,0,2,1,1,0.3333,0.87,0.1642,175,24,2,0,0
2012-01-24 13:00:00,1,1,1,13,0,2,1,1,0.3333,0.87,0.1642,203,24,0,0,0
2012-01-24 14:00:00,1,1,1,14,0,2,1,1,0.3485,0.81,0.2239,173,24,0,0,0
2012-01-24 15:00:00,1,1,1,15,0,2,1,2,0.4091,0.71,0.1642,208,24,0,1,0
2012-01-24 16:00:00,1,1,1,16,0,2,1,1,0.4091,0.71,0.1343,278,24,0,1,0
2012-01-24 17:00:00,1,1,1,17,0,2,1,1,0.4242,0.67,0.0896,515,24,0,1,0
2012-01-24 18:00:00,1,1,1,18,0,2,1,1,0.4091,0.62,0.0896,423,24,0,1,0
2012-01-24 19:00:00,1,1,1,19,0,2,1,1,0.4394,0.51,0.0896,331,24,1,1,1
2012-01-24 20:00:00,1,1,1,20,0,2,1,1,0.3485,0.76,0.0,229,24,1,0,0
2012-01-24 21:00:00,1,1,1,21,0,2,1,1,0.3788,0.71,0.0,172,24,1,0,0
2012-01-24 22:00:00,1,1,1,22,0,2,1,1,0.3485,0.81,0.0,125,24,1,0,0
2012-01-24 23:00:00,1,1,1,23,0,2,1,1,0.3485,0.76,0.0,99,24,1,0,0
2012-01-25 00:00:00,1,1,1,0,0,3,1,1,0.303,0.93,0.0,31,25,3,0,0
2012-01-25 01:00:00,1,1,1,1,0,3,1,1,0.2879,0.7,0.2239,13,25,3,0,0
2012-01-25 02:00:00,1,1,1,2,0,3,1,1,0.2727,0.7,0.194,6,25,3,0,0
2012-01-25 03:00:00,1,1,1,3,0,3,1,1,0.2576,0.75,0.194,1,25,3,0,0
2012-01-25 04:00:00,1,1,1,4,0,3,1,1,0.2424,0.7,0.2836,4,25,3,0,0
2012-01-25 05:00:00,1,1,1,5,0,3,1,1,0.2424,0.7,0.2836,33,25,3,0,0
2012-01-25 06:00:00,1,1,1,6,0,3,1,1,0.2273,0.73,0.2239,88,25,3,0,0
2012-01-25 07:00:00,1,1,1,7,0,3,1,1,0.2273,0.75,0.2239,257,25,2,0,0
2012-01-25 08:00:00,1,1,1,8,0,3,1,1,0.2273,0.7,0.2537,513,25,2,0,0
2012-01-25 09:00:00,1,1,1,9,0,3,1,1,0.2273,0.7,0.2537,236,25,2,0,0
2012-01-25 10:00:00,1,1,1,10,0,3,1,2,0.2273,0.7,0.3284,141,25,2,0,0
2012-01-25 11:00:00,1,1,1,11,0,3,1,2,0.2727,0.61,0.2985,157,25,2,0,0
2012-01-25 12:00:00,1,1,1,12,0,3,1,1,0.3333,0.53,0.1343,193,25,2,0,1
2012-01-25 13:00:00,1,1,1,13,0,3,1,1,0.3333,0.49,0.1343,212,25,0,0,1
2012-01-25 14:00:00,1,1,1,14,0,3,1,1,0.3485,0.49,0.0896,160,25,0,0,1
2012-01-25 15:00:00,1,1,1,15,0,3,1,1,0.3788,0.46,0.0,155,25,0,0,1
2012-01-25 16:00:00,1,1,1,16,0,3,1,1,0.3333,0.53,0.1642,246,25,0,0,1
2012-01-25 17:00:00,1,1,1,17,0,3,1,1,0.3485,0.53,0.1642,470,25,0,0,1
2012-01-25 18:00:00,1,1,1,18,0,3,1,1,0.3333,0.66,0.1343,439,25,0,0,0
2012-01-25 19:00:00,1,1,1,19,0,3,1,2,0.3636,0.53,0.0,316,25,1,0,1
2012-01-25 20:00:00,1,1,1,20,0,3,1,1,0.3182,0.61,0.194,235,25,1,0,0
2012-01-25 21:00:00,1,1,1,21,0,3,1,1,0.3333,0.65,0.0,185,25,1,0,0
2012-01-25 22:00:00,1,1,1,22,0,3,1,1,0.3182,0.65,0.0896,113,25,1,0,0
2012-01-25 23:00:00,1,1,1,23,0,3,1,2,0.3182,0.65,0.0,66,25,1,0,0
2012-01-26 00:00:00,1,1,1,0,0,4,1,2,0.2879,0.75,0.1045,25,26,3,0,0
2012-01-26 01:00:00,1,1,1,1,0,4,1,2,0.3182,0.75,0.0,21,26,3,0,0
2012-01-26 02:00:00,1,1,1,2,0,4,1,2,0.2727,0.75,0.1642,7,26,3,0,0
2012-01-26 03:00:00,1,1,1,3,0,4,1,2,0.303,0.75,0.0896,6,26,3,0,0
2012-01-26 04:00:00,1,1,1,4,0,4,1,1,0.3182,0.75,0.0,3,26,3,0,0
2012-01-26 05:00:00,1,1,1,5,0,4,1,2,0.3182,0.75,0.1045,28,26,3,0,0
2012-01-26 06:00:00,1,1,1,6,0,4,1,2,0.3182,0.81,0.0,88,26,3,0,0
2012-01-26 07:00:00,1,1,1,7,0,4,1,2,0.303,0.81,0.0896,239,26,2,0,0
2012-01-26 08:00:00,1,1,1,8,0,4,1,2,0.303,0.81,0.0896,530,26,2,0,0
2012-01-26 09:00:00,1,1,1,9,0,4,1,2,0.3333,0.81,0.0,274,26,2,0,0
2012-01-26 10:00:00,1,1,1,10,0,4,1,2,0.303,0.81,0.1343,108,26,2,0,0
2012-01-26 11:00:00,1,1,1,11,0,4,1,2,0.3182,0.87,0.1045,111,26,2,0,0
2012-01-26 12:00:00,1,1,1,12,0,4,1,2,0.3333,0.81,0.1343,165,26,2,0,0
2012-01-26 13:00:00,1,1,1,13,0,4,1,2,0.3939,0.71,0.0,173,26,0,0,0
2012-01-26 14:00:00,1,1,1,14,0,4,1,2,0.4091,0.71,0.1045,128,26,0,1,0
2012-01-26 15:00:00,1,1,1,15,0,4,1,2,0.4242,0.71,0.1045,164,26,0,1,0
2012-01-26 16:00:00,1,1,1,16,0,4,1,2,0.4091,0.71,0.0896,224,26,0,1,0
2012-01-26 17:00:00,1,1,1,17,0,4,1,2,0.4242,0.71,0.0,413,26,0,1,0
2012-01-26 18:00:00,1,1,1,18,0,4,1,2,0.4242,0.71,0.0,406,26,0,1,0
2012-01-26 19:00:00,1,1,1,19,0,4,1,2,0.4091,0.76,0.1045,313,26,1,1,0
2012-01-26 20:00:00,1,1,1,20,0,4,1,2,0.4091,0.82,0.1343,224,26,1,1,0
2012-01-26 21:00:00,1,1,1,21,0,4,1,2,0.4091,0.76,0.1045,192,26,1,1,0
2012-01-26 22:00:00,1,1,1,22,0,4,1,1,0.3939,0.82,0.1045,142,26,1,0,0
2012-01-26 23:00:00,1,1,1,23,0,4,1,2,0.4091,0.82,0.0,91,26,1,1,0
2012-01-27 00:00:00,1,1,1,0,0,5,1,2,0.4091,0.82,0.2537,38,27,3,1,0
2012-01-27 01:00:00,1,1,1,1,0,5,1,2,0.4091,0.87,0.2239,29,27,3,1,0
2012-01-27 02:00:00,1,1,1,2,0,5,1,1,0.4242,0.94,0.1343,13,27,3,1,0
2012-01-27 03:00:00,1,1,1,3,0,5,1,2,0.4242,0.94,0.2836,8,27,3,1,0
2012-01-27 04:00:00,1,1,1,4,0,5,1,2,0.4091,1.0,0.2985,4,27,3,1,0
2012-01-27 05:00:00,1,1,1,5,0,5,1,2,0.4242,0.94,0.3284,24,27,3,1,0
2012-01-27 06:00:00,1,1,1,6,0,5,1,2,0.4242,1.0,0.3284,72,27,3,1,0
2012-01-27 07:00:00,1,1,1,7,0,5,1,2,0.4242,1.0,0.2985,134,27,2,1,0
2012-01-27 08:00:00,1,1,1,8,0,5,1,3,0.4848,0.88,0.2836,220,27,2,1,0
2012-01-27 09:00:00,1,1,1,9,0,5,1,3,0.4848,0.88,0.2836,107,27,2,1,0
2012-01-27 10:00:00,1,1,1,10,0,5,1,3,0.4697,1.0,0.1642,126,27,2,1,0
2012-01-27 11:00:00,1,1,1,11,0,5,1,2,0.4697,0.94,0.1343,105,27,2,1,0
2012-01-27 12:00:00,1,1,1,12,0,5,1,2,0.4848,0.88,0.1642,180,27,2,1,0
2012-01-27 13:00:00,1,1,1,13,0,5,1,1,0.4848,0.59,0.4627,201,27,0,1,0
2012-01-27 14:00:00,1,1,1,14,0,5,1,1,0.4848,0.55,0.5522,176,27,0,1,0
2012-01-27 15:00:00,1,1,1,15,0,5,1,1,0.4697,0.51,0.3284,197,27,0,1,1
2012-01-27 16:00:00,1,1,1,16,0,5,1,1,0.4394,0.51,0.5522,267,27,0,1,1
2012-01-27 17:00:00,1,1,1,17,0,5,1,1,0.4242,0.5,0.5821,422,27,0,1,1
2012-01-27 18:00:00,1,1,1,18,0,5,1,1,0.4091,0.5,0.4925,383,27,0,1,1
2012-01-27 19:00:00,1,1,1,19,0,5,1,1,0.3333,0.5,0.3881,251,27,1,0,1
2012-01-27 20:00:00,1,1,1,20,0,5,1,1,0.303,0.53,0.3582,159,27,1,0,1
2012-01-27 21:00:00,1,1,1,21,0,5,1,1,0.2879,0.53,0.5224,135,27,1,0,1
2012-01-27 22:00:00,1,1,1,22,0,5,1,1,0.303,0.49,0.3881,119,27,1,0,1
2012-01-27 23:00:00,1,1,1,23,0,5,1,1,0.2879,0.49,0.4179,86,27,1,0,1
2012-01-28 00:00:00,1,1,1,0,0,6,0,1,0.2879,0.52,0.2836,69,28,3,0,1
2012-01-28 01:00:00,1,1,1,1,0,6,0,1,0.303,0.52,0.1642,58,28,3,0,1
2012-01-28 02:00:00,1,1,1,2,0,6,0,1,0.303,0.6,0.0,41,28,3,0,0
2012-01-28 03:00:00,1,1,1,3,0,6,0,1,0.2879,0.6,0.0896,17,28,3,0,0
2012-01-28 04:00:00,1,1,1,4,0,6,0,1,0.2576,0.6,0.1642,8,28,3,0,0
2012-01-28 05:00:00,1,1,1,5,0,6,0,1,0.2576,0.75,0.0896,10,28,3,0,0
2012-01-28 06:00:00,1,1,1,6,0,6,0,1,0.2879,0.7,0.0,15,28,3,0,0
2012-01-28 07:00:00,1,1,1,7,0,6,0,1,0.2727,0.75,0.0,31,28,2,0,0
2012-01-28 08:00:00,1,1,1,8,0,6,0,1,0.2273,0.8,0.0896,91,28,2,0,0
2012-01-28 09:00:00,1,1,1,9,0,6,0,1,0.2727,0.8,0.0,158,28,2,0,0
2012-01-28 10:00:00,1,1,1,10,0,6,0,1,0.2727,0.7,0.1343,191,28,2,0,0
2012-01-28 11:00:00,1,1,1,11,0,6,0,1,0.303,0.56,0.1343,296,28,2,0,0
2012-01-28 12:00:00,1,1,1,12,0,6,0,1,0.2879,0.61,0.2836,314,28,2,0,0
2012-01-28 13:00:00,1,1,1,13,0,6,0,1,0.3182,0.57,0.2537,373,28,0,0,0
2012-01-28 14:00:00,1,1,1,14,0,6,0,1,0.3939,0.5,0.3881,362,28,0,0,1
2012-01-28 15:00:00,1,1,1,15,0,6,0,1,0.4091,0.47,0.3284,410,28,0,1,1
2012-01-28 16:00:00,1,1,1,16,0,6,0,1,0.4242,0.44,0.3582,407,28,0,1,1
2012-01-28 17:00:00,1,1,1,17,0,6,0,1,0.4242,0.44,0.3881,290,28,0,1,1
2012-01-28 18:00:00,1,1,1,18,0,6,0,1,0.4242,0.41,0.2239,241,28,0,1,1
2012-01-28 19:00:00,1,1,1,19,0,6,0,2,0.4242,0.41,0.5522,206,28,1,1,1
2012-01-28 20:00:00,1,1,1,20,0,6,0,1,0.4091,0.35,0.3881,120,28,1,1,1
2012-01-28 21:00:00,1,1,1,21,0,6,0,1,0.3333,0.29,0.3582,127,28,1,0,1
2012-01-28 22:00:00,1,1,1,22,0,6,0,1,0.3333,0.34,0.194,103,28,1,0,1
2012-01-28 23:00:00,1,1,1,23,0,6,0,1,0.3182,0.31,0.194,85,28,1,0,1
2012-01-29 00:00:00,1,1,1,0,0,0,0,1,0.2879,0.33,0.2239,96,29,3,0,1
2012-01-29 01:00:00,1,1,1,1,0,0,0,1,0.2727,0.28,0.3582,73,29,3,0,1
2012-01-29 02:00:00,1,1,1,2,0,0,0,1,0.2576,0.26,0.3284,51,29,3,0,1
2012-01-29 03:00:00,1,1,1,3,0,0,0,1,0.2576,0.28,0.194,21,29,3,0,1
2012-01-29 04:00:00,1,1,1,4,0,0,0,1,0.2576,0.3,0.0,5,29,3,0,1
2012-01-29 05:00:00,1,1,1,5,0,0,0,1,0.2121,0.51,0.1343,7,29,3,0,1
2012-01-29 06:00:00,1,1,1,6,0,0,0,1,0.2273,0.4,0.1045,5,29,3,0,1
2012-01-29 07:00:00,1,1,1,7,0,0,0,1,0.2121,0.37,0.1343,12,29,2,0,1
2012-01-29 08:00:00,1,1,1,8,0,0,0,1,0.197,0.4,0.1343,70,29,2,0,1
2012-01-29 09:00:00,1,1,1,9,0,0,0,1,0.197,0.43,0.1343,111,29,2,0,1
2012-01-29 10:00:00,1,1,1,10,0,0,0,1,0.2424,0.35,0.1343,191,29,2,0,1
2012-01-29 11:00:00,1,1,1,11,0,0,0,1,0.2727,0.28,0.2239,255,29,2,0,1
2012-01-29 12:00:00,1,1,1,12,0,0,0,1,0.303,0.26,0.2239,288,29,2,0,1
2012-01-29 13:00:00,1,1,1,13,0,0,0,1,0.303,0.26,0.2239,316,29,0,0,1
2012-01-29 14:00:00,1,1,1,14,0,0,0,1,0.303,0.26,0.2537,280,29,0,0,1
2012-01-29 15:00:00,1,1,1,15,0,0,0,1,0.3333,0.25,0.2836,310,29,0,0,0
2012-01-29 16:00:00,1,1,1,16,0,0,0,1,0.3333,0.21,0.4179,322,29,0,0,0
2012-01-29 17:00:00,1,1,1,17,0,0,0,1,0.3333,0.21,0.4179,234,29,0,0,0
2012-01-29 18:00:00,1,1,1,18,0,0,0,1,0.303,0.23,0.3582,168,29,0,0,0
2012-01-29 19:00:00,1,1,1,19,0,0,0,1,0.303,0.29,0.2537,159,29,1,0,1
2012-01-29 20:00:00,1,1,1,20,0,0,0,1,0.2879,0.39,0.2239,111,29,1,0,1
2012-01-29 21:00:00,1,1,1,21,0,0,0,1,0.2879,0.33,0.2836,69,29,1,0,1
2012-01-29 22:00:00,1,1,1,22,0,0,0,1,0.2879,0.26,0.3881,64,29,1,0,1
2012-01-29 23:00:00,1,1,1,23,0,0,0,1,0.2727,0.33,0.3284,25,29,1,0,1
2012-01-30 00:00:00,1,1,1,0,0,1,1,2,0.2879,0.26,0.4179,10,30,3,0,1
2012-01-30 01:00:00,1,1,1,1,0,1,1,1,0.2273,0.6,0.3582,9,30,3,0,0
2012-01-30 02:00:00,1,1,1,2,0,1,1,1,0.2121,0.48,0.3582,7,30,3,0,1
2012-01-30 03:00:00,1,1,1,3,0,1,1,1,0.2273,0.48,0.194,4,30,3,0,1
2012-01-30 04:00:00,1,1,1,4,0,1,1,1,0.2121,0.51,0.1343,5,30,3,0,1
2012-01-30 05:00:00,1,1,1,5,0,1,1,1,0.2121,0.51,0.1343,26,30,3,0,1
2012-01-30 06:00:00,1,1,1,6,0,1,1,1,0.2121,0.44,0.2537,80,30,3,0,1
2012-01-30 07:00:00,1,1,1,7,0,1,1,1,0.2121,0.44,0.2836,225,30,2,0,1
2012-01-30 08:00:00,1,1,1,8,0,1,1,1,0.197,0.47,0.2239,493,30,2,0,1
2012-01-30 09:00:00,1,1,1,9,0,1,1,1,0.197,0.47,0.2239,198,30,2,0,1
2012-01-30 10:00:00,1,1,1,10,0,1,1,1,0.2121,0.41,0.2836,85,30,2,0,1
2012-01-30 11:00:00,1,1,1,11,0,1,1,1,0.2576,0.38,0.0,99,30,2,0,1
2012-01-30 12:00:00,1,1,1,12,0,1,1,1,0.2273,0.35,0.3881,134,30,2,0,1
2012-01-30 13:00:00,1,1,1,13,0,1,1,1,0.2879,0.31,0.194,132,30,0,0,1
2012-01-30 14:00:00,1,1,1,14,0,1,1,1,0.3333,0.24,0.1343,115,30,0,0,0
2012-01-30 15:00:00,1,1,1,15,0,1,1,1,0.3182,0.24,0.194,138,30,0,0,0
2012-01-30 16:00:00,1,1,1,16,0,1,1,1,0.3333,0.25,0.194,221,30,0,0,0
2012-01-30 17:00:00,1,1,1,17,0,1,1,1,0.3485,0.21,0.194,438,30,0,0,0
2012-01-30 18:00:00,1,1,1,18,0,1,1,1,0.3333,0.23,0.1642,410,30,0,0,0
2012-01-30 19:00:00,1,1,1,19,0,1,1,1,0.3182,0.45,0.1045,306,30,1,0,1
2012-01-30 20:00:00,1,1,1,20,0,1,1,1,0.303,0.39,0.1642,181,30,1,0,1
2012-01-30 21:00:00,1,1,1,21,0,1,1,1,0.303,0.42,0.1642,162,30,1,0,1
2012-01-30 22:00:00,1,1,1,22,0,1,1,1,0.2727,0.48,0.2239,94,30,1,0,1
2012-01-30 23:00:00,1,1,1,23,0,1,1,1,0.2576,0.6,0.194,52,30,1,0,0
2012-01-31 00:00:00,1,1,1,0,0,2,1,1,0.2727,0.52,0.2537,15,31,3,0,1
2012-01-31 01:00:00,1,1,1,1,0,2,1,1,0.2727,0.42,0.2985,8,31,3,0,1
2012-01-31 02:00:00,1,1,1,2,0,2,1,1,0.2879,0.42,0.2239,2,31,3,0,1
2012-01-31 03:00:00,1,1,1,3,0,2,1,1,0.2879,0.45,0.2239,2,31,3,0,1
2012-01-31 04:00:00,1,1,1,4,0,2,1,1,0.2879,0.49,0.194,1,31,3,0,1
2012-01-31 05:00:00,1,1,1,5,0,2,1,1,0.2879,0.49,0.194,22,31,3,0,1
2012-01-31 06:00:00,1,1,1,6,0,2,1,1,0.2727,0.52,0.1642,104,31,3,0,1
2012-01-31 07:00:00,1,1,1,7,0,2,1,1,0.2576,0.6,0.194,279,31,2,0,0
2012-01-31 08:00:00,1,1,1,8,0,2,1,1,0.2727,0.6,0.1045,512,31,2,0,0
2012-01-31 09:00:00,1,1,1,9,0,2,1,1,0.2879,0.52,0.194,261,31,2,0,1
2012-01-31 10:00:00,1,1,1,10,0,2,1,2,0.3182,0.57,0.194,144,31,2,0,0
2012-01-31 11:00:00,1,1,1,11,0,2,1,1,0.4091,0.37,0.2836,139,31,2,1,1
2012-01-31 12:00:00,1,1,1,12,0,2,1,1,0.4091,0.43,0.2985,194,31,2,1,1
2012-01-31 13:00:00,1,1,1,13,0,2,1,1,0.4545,0.36,0.2239,198,31,0,1,1
2012-01-31 14:00:00,1,1,1,14,0,2,1,1,0.4848,0.29,0.3284,160,31,0,1,1
2012-01-31 15:00:00,1,1,1,15,0,2,1,1,0.5152,0.26,0.4478,177,31,0,1,1
2012-01-31 16:00:00,1,1,1,16,0,2,1,1,0.5152,0.26,0.4478,307,31,0,1,1
2012-01-31 17:00:00,1,1,1,17,0,2,1,1,0.5152,0.26,0.4179,559,31,0,1,1
2012-01-31 18:00:00,1,1,1,18,0,2,1,1,0.5152,0.24,0.3582,502,31,0,1,0
2012-01-31 19:00:00,1,1,1,19,0,2,1,1,0.4848,0.29,0.2836,328,31,1,1,1
2012-01-31 20:00:00,1,1,1,20,0,2,1,1,0.4091,0.58,0.1045,238,31,1,1,0
2012-01-31 21:00:00,1,1,1,21,0,2,1,1,0.4545,0.33,0.2985,165,31,1,1,1
2012-01-31 22:00:00,1,1,1,22,0,2,1,1,0.4394,0.35,0.2985,129,31,1,1,1
2012-01-31 23:00:00,1,1,1,23,0,2,1,1,0.4394,0.38,0.2537,63,31,1,1,1
2012-02-01 00:00:00,1,1,2,0,0,3,1,1,0.4394,0.38,0.2836,31,1,3,1,1
2012-02-01 01:00:00,1,1,2,1,0,3,1,1,0.4394,0.41,0.2836,4,1,3,1,1
2012-02-01 02:00:00,1,1,2,2,0,3,1,1,0.4394,0.44,0.2836,7,1,3,1,1
2012-02-01 03:00:00,1,1,2,3,0,3,1,1,0.4394,0.44,0.194,3,1,3,1,1
2012-02-01 04:00:00,1,1,2,4,0,3,1,1,0.4091,0.5,0.1642,1,1,3,1,1
2012-02-01 05:00:00,1,1,2,5,0,3,1,1,0.4091,0.5,0.1642,18,1,3,1,1
2012-02-01 06:00:00,1,1,2,6,0,3,1,3,0.4091,0.54,0.1642,67,1,3,1,1
2012-02-01 07:00:00,1,1,2,7,0,3,1,3,0.3939,0.62,0.0896,208,1,2,0,0
2012-02-01 08:00:00,1,1,2,8,0,3,1,3,0.3636,0.73,0.1045,520,1,2,0,0
2012-02-01 09:00:00,1,1,2,9,0,3,1,2,0.3485,0.71,0.194,276,1,2,0,0
2012-02-01 10:00:00,1,1,2,10,0,3,1,1,0.4091,0.62,0.1343,133,1,2,1,0
2012-02-01 11:00:00,1,1,2,11,0,3,1,1,0.4091,0.58,0.1642,143,1,2,1,0
2012-02-01 12:00:00,1,1,2,12,0,3,1,1,0.4394,0.54,0.1045,179,1,2,1,1
2012-02-01 13:00:00,1,1,2,13,0,3,1,1,0.4545,0.47,0.2239,186,1,0,1,1
2012-02-01 14:00:00,1,1,2,14,0,3,1,1,0.6212,0.33,0.2239,192,1,0,1,1
2012-02-01 15:00:00,1,1,2,15,0,3,1,1,0.6212,0.35,0.2836,194,1,0,1,1
2012-02-01 16:00:00,1,1,2,16,0,3,1,1,0.6212,0.4,0.2239,283,1,0,1,1
2012-02-01 17:00:00,1,1,2,17,0,3,1,1,0.5455,0.43,0.194,539,1,0,1,1
2012-02-01 18:00:00,1,1,2,18,0,3,1,1,0.5303,0.46,0.1642,526,1,0,1,1
2012-02-01 19:00:00,1,1,2,19,0,3,1,1,0.5152,0.52,0.2836,335,1,1,1,1
2012-02-01 20:00:00,1,1,2,20,0,3,1,1,0.5,0.52,0.1642,264,1,1,1,1
2012-02-01 21:00:00,1,1,2,21,0,3,1,1,0.5,0.52,0.1642,233,1,1,1,1
2012-02-01 22:00:00,1,1,2,22,0,3,1,1,0.4848,0.55,0.194,140,1,1,1,0
2012-02-01 23:00:00,1,1,2,23,0,3,1,1,0.4545,0.63,0.0896,97,1,1,1,0
2012-02-02 00:00:00,1,1,2,0,0,4,1,1,0.4545,0.59,0.1343,31,2,3,1,0
2012-02-02 01:00:00,1,1,2,1,0,4,1,2,0.4545,0.55,0.0,17,2,3,1,0
2012-02-02 02:00:00,1,1,2,2,0,4,1,2,0.4242,0.67,0.1343,9,2,3,1,0
2012-02-02 03:00:00,1,1,2,3,0,4,1,2,0.4242,0.67,0.1343,2,2,3,1,0
2012-02-02 04:00:00,1,1,2,4,0,4,1,3,0.4091,0.82,0.0896,1,2,3,1,0
2012-02-02 05:00:00,1,1,2,5,0,4,1,3,0.4091,0.82,0.0,19,2,3,1,0
2012-02-02 06:00:00,1,1,2,6,0,4,1,3,0.3788,0.9,0.0,74,2,3,0,0
2012-02-02 07:00:00,1,1,2,7,0,4,1,3,0.3788,0.93,0.0,205,2,2,0,0
2012-02-02 08:00:00,1,1,2,8,0,4,1,3,0.4091,0.87,0.0,445,2,2,1,0
2012-02-02 09:00:00,1,1,2,9,0,4,1,3,0.3939,0.87,0.0,228,2,2,0,0
2012-02-02 10:00:00,1,1,2,10,0,4,1,3,0.4242,0.77,0.1045,78,2,2,1,0
2012-02-02 11:00:00,1,1,2,11,0,4,1,3,0.4091,0.82,0.2537,105,2,2,1,0
2012-02-02 12:00:00,1,1,2,12,0,4,1,1,0.4242,0.82,0.0,148,2,2,1,0
2012-02-02 13:00:00,1,1,2,13,0,4,1,2,0.4242,0.77,0.0,137,2,0,1,0
2012-02-02 14:00:00,1,1,2,14,0,4,1,1,0.4091,0.76,0.1045,141,2,0,1,0
2012-02-02 15:00:00,1,1,2,15,0,4,1,1,0.4545,0.67,0.1642,174,2,0,1,0
2012-02-02 16:00:00,1,1,2,16,0,4,1,1,0.4545,0.55,0.2836,229,2,0,1,0
2012-02-02 17:00:00,1,1,2,17,0,4,1,1,0.4242,0.54,0.4925,450,2,0,1,1
2012-02-02 18:00:00,1,1,2,18,0,4,1,1,0.4091,0.43,0.4627,410,2,0,1,1
2012-02-02 19:00:00,1,1,2,19,0,4,1,1,0.3939,0.43,0.5224,327,2,1,0,1
2012-02-02 20:00:00,1,1,2,20,0,4,1,1,0.3182,0.46,0.5224,213,2,1,0,1
2012-02-02 21:00:00,1,1,2,21,0,4,1,1,0.303,0.46,0.4179,148,2,1,0,1
2012-02-02 22:00:00,1,1,2,22,0,4,1,1,0.2879,0.49,0.4179,109,2,1,0,1
2012-02-02 23:00:00,1,1,2,23,0,4,1,1,0.303,0.49,0.2537,61,2,1,0,1
2012-02-03 00:00:00,1,1,2,0,0,5,1,1,0.2879,0.53,0.3881,38,3,3,0,1
2012-02-03 01:00:00,1,1,2,1,0,5,1,1,0.2727,0.56,0.3284,22,3,3,0,0
2012-02-03 02:00:00,1,1,2,2,0,5,1,1,0.2879,0.52,0.2239,6,3,3,0,1
2012-02-03 03:00:00,1,1,2,3,0,5,1,1,0.2576,0.56,0.2985,4,3,3,0,0
2012-02-03 04:00:00,1,1,2,4,0,5,1,1,0.2576,0.6,0.2239,2,3,3,0,0
2012-02-03 05:00:00,1,1,2,5,0,5,1,1,0.2576,0.6,0.2239,17,3,3,0,0
2012-02-03 06:00:00,1,1,2,6,0,5,1,1,0.2424,0.65,0.1642,88,3,3,0,0
2012-02-03 07:00:00,1,1,2,7,0,5,1,1,0.2273,0.65,0.2239,226,3,2,0,0
2012-02-03 08:00:00,1,1,2,8,0,5,1,1,0.2273,0.65,0.2239,441,3,2,0,0
2012-02-03 09:00:00,1,1,2,9,0,5,1,1,0.2273,0.65,0.194,270,3,2,0,0
2012-02-03 10:00:00,1,1,2,10,0,5,1,1,0.2576,0.56,0.2836,129,3,2,0,0
2012-02-03 11:00:00,1,1,2,11,0,5,1,1,0.303,0.53,0.2985,164,3,2,0,1
2012-02-03 12:00:00,1,1,2,12,0,5,1,1,0.3333,0.46,0.1343,216,3,2,0,1
2012-02-03 13:00:00,1,1,2,13,0,5,1,1,0.3636,0.46,0.0,198,3,0,0,1
2012-02-03 14:00:00,1,1,2,14,0,5,1,1,0.3485,0.46,0.2239,170,3,0,0,1
2012-02-03 15:00:00,1,1,2,15,0,5,1,1,0.3939,0.4,0.0,216,3,0,0,1
2012-02-03 16:00:00,1,1,2,16,0,5,1,1,0.4091,0.37,0.1045,311,3,0,1,1
2012-02-03 17:00:00,1,1,2,17,0,5,1,1,0.4091,0.37,0.0896,488,3,0,1,1
2012-02-03 18:00:00,1,1,2,18,0,5,1,1,0.3939,0.4,0.1343,385,3,0,0,1
2012-02-03 19:00:00,1,1,2,19,0,5,1,1,0.3485,0.49,0.1045,267,3,1,0,1
2012-02-03 20:00:00,1,1,2,20,0,5,1,1,0.3485,0.49,0.1045,163,3,1,0,1
2012-02-03 21:00:00,1,1,2,21,0,5,1,1,0.3485,0.49,0.1045,134,3,1,0,1
2012-02-03 22:00:00,1,1,2,22,0,5,1,1,0.3485,0.49,0.1045,119,3,1,0,1
2012-02-03 23:00:00,1,1,2,23,0,5,1,1,0.2727,0.7,0.1045,77,3,1,0,0
2012-02-04 00:00:00,1,1,2,0,0,6,0,1,0.2727,0.7,0.1045,86,4,3,0,0
